adult,backdrop_path,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,production_companies_name,production_companies_country
False,/wxQTEsBm8Zy390Wq3Ua3xLz0QmB.jpg,0,['Documentary'],,795841,tt12716276,fr,Nose,"For the first time in a documentary feature, the prestigious House of Dior opened its doors to show the wonders of perfume creation. Travelers at heart, Arthur de Kersauson and Clément Beauvais followed François Demachy for two years and over 14 countries, from Grasse to the other side of the world, in his search for inspiration and the most precious raw materials.",1.696,/nhYwYmKNUHZHtvCEASzP0Gr5kyO.jpg,['FR'],2021-02-22,0,71,"['fr', 'en']",Released,The most secret job in the world.,Nose,False,7.5,3,['Under the Milky Way'],['']
False,/fodlP95aIxYsHb8pUIWg6RiSeOC.jpg,0,"['Comedy', 'Romance']",http://eccefilms.fr/Le-sang-de-la-veine,795804,tt14622454,fr,Le sang de la veine,"Simon and Zoé meet on Tinder. They live in the same suburban town and Zoé, wasting no time, invites him right over to her house. Simon can’t believe his luck! But once he arrives, he quickly understands that his date may prove more complicated than expected.",0.885,/y6MFwsKCbXNb2OUX5JtJIw71luw.jpg,['FR'],2021-05-16,0,16,['fr'],Released,,The Blood in the Vein,False,6.6,5,['Ecce Films'],['FR']
False,/kewNhlpvumZFipZHsfXhrAGuf2d.jpg,0,['Drama'],,795775,tt14043828,fr,Le monde après nous,"When penniless young writer Labidi meets Elisa he knows she’s the one for him. But Paris is expensive. A captivating film that combines the classic themes of French New Wave cinema with questions about roots, familiarity and distance.",2.143,/aTbXAMKlCbWWXeFdZf66gBZGIh4.jpg,['FR'],2021-03-01,0,85,['fr'],Released,,The World After Us,False,6.9,17,"['Les Idiots', '21juin Cinéma']","['FR', 'FR']"
False,/ghEvU4gkxRATuCte5KsxznZakqi.jpg,0,['Documentary'],,795760,tt14038600,fr,Nous,"An urban train link, the RER B, crosses Paris and its outskirts from north to south. A journey within indistinct spaces known as inner cities and suburbs. Several portraits, all individual pieces that form a whole. We.",1.702,/iPBr19UzviA44WbQe74vezFNM91.jpg,['FR'],2022-02-16,0,115,['fr'],Released,,We,False,6.4,13,"['Athénaïse', 'ARTE']","['FR', 'FR']"
False,/bSHf3DuxsR3RrM88Xk7DE9S1Wy2.jpg,0,['Comedy'],,795587,tt14038552,fr,Hygiène sociale,"Hedonistic philosopher-cum-delinquent, Antonin always finds the right word to win himself both the compliments and the rebukes of his fellows. Antonin never misses a chance to exploit both the goodness and the patience of his wife, Églantine. He is also a constant source of disappointment to his sister, Solveig. Busy trying to avoid Rose the tax collector who is after his neck, Antonin cannot get his attraction and desire for the beautiful Cassiopée out of his skull. Tormented, Antonin must now devise the right scheme and the right words to apologize to Aurore, one of his victims. Between these five women, Antonin gets stuck.",1.532,/8TFvoSmQxzsPuoToIPvay5SYzUz.jpg,['CA'],2021-03-02,0,75,['fr'],Released,,Social Hygiene,False,6.3,7,"['GreenGround Productions', 'Inspiratrice & Commandant']","['', '']"
False,/pnSV9llEnYvZxCWReYzPb7cU3wB.jpg,0,"['Drama', 'TV Movie']",,795102,tt14149994,fr,Intraitable,"Gabriel refuses to obey a prefectural decree which requires him to treat his vineyard with pesticides. As an advocate of biodynamic principles, he opposes the use of chemical products on vines.",2.237,/xv4Y2rYxDHAS2mLOJpDKaGCpMh3.jpg,['FR'],2021-03-01,0,94,['fr'],Released,,Intraitable,False,6.6,7,['A Prim Group'],['']
False,,0,"['Crime', 'Mystery', 'Drama', 'TV Movie']",,795071,tt0236419,fr,Léopold,"The story of Léopold Salvat, a retired general practitioner from Montmartre, is bored since he no longer works. An armed attack on a gas station near his home wakes him up.",0.6,/iday9OOQ98MvZt2HQAPspnHXjSz.jpg,['FR'],2000-07-19,0,90,['fr'],Released,,Léopold,False,9.0,2,"['Mars International Productions', 'France 2']","['', 'FR']"
False,/86ofQKYd6zLXrmOi8BjAZ2f9DsL.jpg,0,"['Romance', 'Drama', 'Comedy']",,794842,tt14831708,fr,Chronique d'une liaison passagère,"A single mother and a married man enter into an affair with the understanding that their relationship is purely sexual. Though they agree the relationship has no future, they find themselves increasingly drawn into each other's company.",5.331,/vriGsitpUxCLRMkyKGHYGcGiuzS.jpg,['FR'],2022-09-14,0,100,['fr'],Released,,Diary of a Fleeting Affair,False,6.7,84,"['Moby Dick Films', 'ARTE France Cinéma']","['FR', 'FR']"
False,/ztwnb2WPF6Sckl1Ae8XTrptWAwQ.jpg,0,['Drama'],,794782,tt14077794,fr,La Mif,"Told episodically and bordering between the fictional and the documental, the film intimately interweaves the life stories of young women who no longer have a real home with their own families. They are given refuge in a temporary youth home, where they and their carers bond to form a new family. La Mif is a safe haven for wounded protagonists who do not spare themselves or others.",1.96,/jZHD6kDccFnwcrTvvyGitJkfSAn.jpg,['CH'],2022-02-25,0,110,['fr'],Released,,La Mif,False,7.357,7,['Fresh Productions'],['']
False,/eMwzwTpM2ebjzVdfK7aAhVxYnHA.jpg,0,['Documentary'],,794456,tt13705554,fr,"La dénazification, mission Impossible - Les coulisses de l'histoire","On May 8, 1945, Nazi Germany was defeated. Over-publicized, the Nuremberg trials sounded a few months later as the promise to purge Germany of a devastating ideology. But this task will quickly become wishful thinking. Despite their initial intentions, the Allies already know that it will be impossible to deal with the millions of Germans who have gravity around the Nazi Party. The onset of the Cold War soon pushed denazification into the background. Anxious not to deprive Germany of its vital forces for its reconstruction, the Americans and their allies reduce the purification to a simple questionnaire. In the Soviet zone, the hunt for former Nazis is above all a means of repression against opponents of the new regime. In the 1960s, German youth rediscovered Nazi crimes and demanded accountability from their parents.",0.649,/g1ZsIG887kgsP7VZu6DPfup8Xzs.jpg,[],2020-12-29,0,0,[],Released,,"La dénazification, mission Impossible - Les coulisses de l'histoire",False,7.0,1,['ARTE'],['FR']
False,,0,[],https://filmfreeway.com/Facingthevoid,794342,tt13639726,fr,Face au Vide,"In the collective imagination, mountaineering is seen as an elitist and dangerous activity. When the mainstream press talks about mountaineering, it is generally related to a drama or an exploitation. The mountaineers are then placed in two categories. On the one hand, reckless supermen, engaged in a death struggle with the mountains.",0.889,/kQvRdK5gfJT0ub5zwbPGgeeedbk.jpg,[],2020-09-18,0,52,['fr'],Released,,Facing the Void,False,8.0,1,[],[]
False,/8boZuV0cqIGXyaYPQHIcndnTk9U.jpg,0,['Animation'],,794188,tt6998130,fr,De l'autre côté de l'image,,0.6,/eRV9cQiiDj5hSU9gFTQavswTLl4.jpg,['FR'],1984-08-01,0,96,['fr'],Released,,De l'autre côté de l'image,False,7.0,1,"['Les Films Armorial', 'Les Films Paul Grimault', 'Les studios du Languedoc', 'Mediane Films', 'Corona Cinematografica', 'Ina', 'Films de la Demoiselle']","['FR', 'FR', 'FR', 'FR', 'IT', 'FR', '']"
False,/gJUDmMfeoVopMNwWRmswWJQu4km.jpg,0,"['Drama', 'History']",https://www.ifcfilms.com/films/happening,793998,tt13880104,fr,L'Événement,"France, 1963. Anne is a bright young student with a promising future ahead of her. But when she falls pregnant, she sees the opportunity to finish her studies and escape the constraints of her social background disappearing. With her final exams fast approaching and her belly growing, Anne resolves to act, even if she has to confront shame and pain, even if she must risk prison to do so…",10.095,/f2lTAmLYpWpd8JxtJrMXFFGV9gZ.jpg,['FR'],2021-11-24,0,100,['fr'],Released,,Happening,False,7.184,283,"['France 3 Cinéma', 'Rectangle Productions', 'Srab Films', 'Wild Bunch']","['FR', 'FR', 'FR', 'FR']"
False,/6xEUWUeBwNHsHbTOWNEEFJx5NUW.jpg,0,"['Mystery', 'Documentary']",,793704,tt14067554,fr,Le Bureau des Ovnis,,0.732,/12wAZoPqG3xE6DlPZXgT6Nry2Mo.jpg,['FR'],2021-02-01,0,45,['fr'],Released,,The UFO's Bureau,False,8.0,1,"['Upside Télévision', 'Canal+']","['FR', 'FR']"
False,/f5EpkSdWUao6GNOMVMVcOAvRbng.jpg,0,"['History', 'War', 'Documentary', 'TV Movie']",,792977,tt14021350,fr,Les Nazis et l'Argent : au cœur du IIIe Reich,"How did Nazi Germany, from limited natural resources, mass unemployment, little money and a damaged industry, manage to unfurl the cataclysm of World War Two and come to occupy a large part of the European continent? Based on recent historical works of and interviews with Adam Tooze, Richard Overy, Frank Bajohr and Marie-Bénédicte Vincent, and drawing on rare archival material.",1.4,/73WVzsix7oM2iaqo7WtW9oFwx7M.jpg,['FR'],2021-02-02,0,94,"['de', 'fr', 'en']",Released,,Les Nazis et l'Argent : au cœur du IIIe Reich,False,7.875,8,"['Gogogo Films', 'ARTE', 'JPL Films']","['FR', 'FR', 'FR']"
False,/64GjO9dNySNaAqa0Uzsxmx3kdfq.jpg,0,"['Comedy', 'Horror']",,791375,tt11591088,fr,T'es morte Hélène,"Maxime lives with the ghost of his girlfriend Hélène. Wishing to put an end to this frankly unbearable situation, Maxime finally decides to break up with her. Hélène doesn't seem ready to accept this decision.",1.4,/jha0kbs8p2AHhItYU1uY9tWUMyy.jpg,"['BE', 'FR']",2021-02-01,0,25,['fr'],Released,,You're Dead Hélène,False,7.9,4,[],[]
False,/knnMTUaAzHgi7JbhnahPDXfBeGa.jpg,0,"['Documentary', 'TV Movie']",https://www.pbs.org/wgbh/nova/video/flying-supersonic/,790667,tt13299796,fr,"Concorde, le rêve supersonique","Thundering across the sky on elegant white wings, the Concorde was an instant legend. But behind the glamour of jet setting at Mach 2 were stunning scientific innovations and political intrigue. Fifteen years after Concorde's final flight, this documentary takes you inside the historic international race to develop the first supersonic airliner. Hear stories from those inside the choreographed effort to design and build Concorde in two countries at once - and the crew members who flew her.",0.6,/wR1rqOeLLXhfSHI8Inn0zN5PFOO.jpg,['FR'],2018-05-17,0,0,"['en', 'fr', 'ru']",Released,,Flying Supersonic,False,8.0,1,"['BBC Worldwide France', 'France Télévisions', 'Science & Vie TV', 'NOVA']","['FR', 'FR', 'FR', 'US']"
False,/wdtaCLjVUQCcYiQQznWFIQTMWw9.jpg,0,['Documentary'],,790659,tt7606778,fr,Derrière les fronts : résistances et résiliences en Palestine,,0.6,/4OmViGiZIcJJLWqdNti8Jhbk9DP.jpg,['FR'],2017-11-08,0,0,"['en', 'ar', 'fr']",Released,,Derrière les fronts : résistances et résiliences en Palestine,False,10.0,1,"['Hybrid Pulse', 'Le Gueuloir Production']","['FR', '']"
False,/x6qVBYt7209iCBr499RZ1HMfRNX.jpg,0,"['Documentary', 'History', 'TV Movie']",,790622,tt15359216,fr,"Concorde, une épopée","Fifty years ago, on Sunday, 2 March 1969, Concorde flew for the first time. Starting from this inaugural flight, the film goes back in time to the origin of the conception of Concorde.",0.631,/mZbzaNw9fzRiErXwKgAFQ6hlMn8.jpg,['FR'],2019-03-26,0,0,['fr'],Released,,"Concode, an Epic Saga",False,8.0,1,"['Ina', 'Histoire TV', 'France 3']","['FR', 'FR', 'FR']"
False,/l3pxMTYfp5LvXmYz5jCwdHGWysW.jpg,0,['Documentary'],,790547,tt13983714,fr,"Legacy, notre héritage","Ten years after the film Home (2009), Yann Arthus-Bertrand looks back, with Legacy, on his life and fifty years of commitment. It's his most personal film. The photographer and director tells the story of nature and man. He also reveals a suffering planet and the ecological damage caused by man. He finally invites us to reconcile with nature and proposes several solutions",2.019,/8xfXhSQkflWl6fnpBpUbsRDUCt8.jpg,['FR'],2021-01-26,0,100,[],Released,,Legacy,False,8.2,21,"['Hope Production', 'M6', 'Oméga', 'Fondation GoodPlanet']","['FR', 'FR', 'FR', '']"
False,/mDAMgZHSRbYoTR80EoOla2WiUxb.jpg,0,"['Crime', 'Drama', 'TV Movie']",,790446,tt13952880,fr,Mortelles Calanques,,1.919,/8Khrf5l9jC8M0vG54z3YLWuy3wx.jpg,['FR'],2021-06-05,0,92,['fr'],Released,,Mortelles Calanques,False,6.3,5,[],[]
False,/nuRn3zxHDv93ADFIHjNtebAdGvK.jpg,0,"['Documentary', 'TV Movie']",,790008,tt6458628,fr,"Marine le Pen, la dernière marche ?","This film is an uncompromising portrait of a woman who no-one could have imagined in a position of power a few years ago . A look at the woman and, through her, at the party that continuously raises concerns and stirs up the media.",0.877,/6izgSQghSeXWsg3QvtqnOlkH04Q.jpg,['FR'],2017-01-16,0,0,['fr'],Released,,Marine le Pen - The Last March?,False,8.0,1,"['Program33', 'Ina', 'France Télévisions', 'RTS']","['FR', 'FR', 'FR', 'CH']"
False,/icPPpoNr4MrfPrSpzCaR5ivm8T5.jpg,0,"['Documentary', 'Music']",,789826,tt13893338,fr,La vie de Brian Jones,"He was the first (blond) fallen angel of rock. By disappearing at the age of 27, drowned in his swimming pool on July 3, 1969, Brian Jones inaugurated the macabre list of rock’s shooting stars: Jimi Hendrix, Janis Joplin, Jim Morrison, Kurt Cobain, Amy Winehouse, all decimated at the same age by a too toxic lifestyle.",0.6,/inoJWHHNvhMjIIJLVjX2uvh8Kiu.jpg,[],2020-05-27,0,52,['fr'],Released,,The Short Life of Brian Jones,False,8.0,1,[],[]
False,,0,['Drama'],,789702,tt13425318,fr,般若の面,"Tonight, Ana is finally about to meet Mathieu's friends, her lover. Everything goes well until Mathieu's childhood friend Marie arrives - who Ana has never heard of. Marie who seems to be more than a friend to Mathieu, judging by how he looks at her...",0.6,/9MRhNAKSDkdk8Q4MJ93uCT9GeyU.jpg,['FR'],2020-10-31,0,27,"['fr', 'es']",Released,,Hannya,False,8.0,2,[],[]
False,/xlXP3C3r93vtKJGMe53PH9mlEAZ.jpg,0,"['Comedy', 'Drama']",,789578,tt7661518,fr,Les Héroïques,"Michel is an eternal kid who dreams only of motorcycles and hangs out with his big son Léo and his friends. At fifty, he has to deal with the baby he just had with his ex, and fights not to make the same mistakes and be a good guy.",1.102,/4YE9an8YESdq0XWQL3Qh4zVygkO.jpg,['FR'],2021-10-20,0,99,['fr'],Released,,The Heroics,False,6.818,11,"['TS Productions', 'Marianne Productions']","['FR', 'FR']"
False,/ueztC0GCvndNDsUmEfb8vBZeQcs.jpg,0,['Documentary'],,789554,tt14212580,fr,Fast Fashion - Les dessous de la mode à bas prix,A documentary that explores the dark secrets behind the origin and development of the fast fashion and its disastrous consequences on people's health and our planet.,0.84,/9FXAfrnIAgd8LKUL3MZAU2FrGvo.jpg,[],2021-03-10,0,92,['fr'],Released,,Fast Fashion - Les dessous de la mode à bas prix,False,7.5,3,"['Première Ligne', 'Premières Lignes']","['', 'FR']"
False,,0,['Documentary'],,789525,tt13262556,fr,Belmondo l'influenceur,,0.858,/y5Y39oJmVk7VDdA2E3c1ZdoX3kC.jpg,['FR'],2020-11-10,0,60,['fr'],Released,,Belmondo l'influenceur,False,8.4,7,[],[]
False,/UlHbF9AfTNHDyvHG47wP12nbvc.jpg,0,"['Drama', 'History', 'War']",,788943,tt13328732,fr,Une jeune fille qui va bien,"Paris, summer 1942. Irene is a young, bubbly, 19-year-old Jewish girl. Her family watches her discover the world, friends, new love and a passion for the theatre. The aspiring actress is living her youthful life without a care in the world, but she does not know that time may be running out.",3.442,/zAL791kCpoYQQFMWbFw5t2FlwZJ.jpg,['FR'],2022-01-26,0,100,[],Released,,A Radiant Girl,False,6.869,42,['Curiosa Films'],['FR']
False,/dApPXt4cAOf8uqMly0MkHV6JVuN.jpg,0,['Drama'],,788942,tt11611486,fr,Les Intranquilles,Leila and Damien struggle with his bipolar disorder.,3.958,/nyRVISnqUqOEL0mHW1CU4rFQqrL.jpg,"['BE', 'FR', 'LU']",2021-09-29,0,117,['fr'],Released,,The Restless,False,6.911,62,"['Stenola Productions', 'Samsa Film', 'KG Productions', 'RTBF', 'Proximus', 'VOO', 'BeTV']","['BE', 'LU', 'FR', 'BE', 'BE', 'BE', 'BE']"
False,/e7EWZjoQDUjVcxaD0xYcfaCC9FM.jpg,4555200,['Drama'],http://diaphana.fr/film/twist-a-bamako/,788935,tt14055038,fr,Twist à Bamako,"Mali, 1960. The youth of Bamako dance the twist to rock and roll music newly imported from the West and dream of political renewal. Samba, a young socialist, falls for spirited Lara during one of his missions to the bush. To escape her forced marriage, she secretly flees with him to the city. But Lara’s husband won’t let them be and the Revolution soon brings painful disillusions as they dream of a future together.",3.868,/9NMOSBv2ZEMPEy1qDpaMXHA3Cls.jpg,"['CA', 'FR', 'SN']",2022-01-05,0,129,"['bm', 'fr', 'wo']",Released,,Mali Twist,False,6.65,20,"['Agat Films & Cie / Ex Nihilo', 'Peripheria Productions', 'Karoninka']","['FR', 'CA', '']"
